iter	MultiClass
507	0.01009341309
508	0.01007363132
509	0.01005293395
510	0.01003643202
511	0.01001836211
512	0.01000215813
513	0.009979779816
514	0.009957198704
515	0.00993138291
516	0.009906461358
517	0.009884411245
518	0.009867237123
519	0.0098491548
520	0.009831437451
521	0.009814037475
522	0.00978586343
523	0.009765913339
524	0.009738672885
525	0.009720862392
526	0.00969067002
527	0.009674072573
528	0.009650042866
529	0.009634283252
530	0.009615066148
531	0.009602279697
532	0.009585767386
533	0.009568317362
534	0.009552548119
535	0.009529292631
536	0.009499385875
537	0.009476542645
538	0.00945973226
539	0.009443173587
540	0.009426183326
541	0.009405128477
542	0.00938890868
543	0.009359240159
544	0.009341501011
545	0.009321117617
546	0.009303994725
547	0.009289502282
548	0.009270466206
549	0.009249602194
550	0.00923052817
551	0.009218896697
552	0.009196725482
553	0.009176093963
554	0.009147792784
555	0.009129356566
556	0.009116779247
557	0.009104870679
558	0.009083627568
559	0.009061897345
560	0.00904339672
561	0.009017929117
562	0.009004839427
563	0.008987367966
564	0.00897437239
565	0.008954924197
566	0.008935452585
567	0.008926436624
568	0.008911953237
569	0.008896271982
570	0.008883813266
571	0.008863564902
572	0.008843779682
573	0.008825978069
574	0.00880922914
575	0.008796141202
576	0.008779247668
577	0.008761914287
578	0.008740596172
579	0.008720281463
580	0.008701469245
581	0.008681529025
582	0.008660258399
583	0.008643608849
584	0.008618371675
585	0.008604351439
586	0.008593969524
587	0.008576048416
588	0.00855348301
589	0.00853106782
590	0.008516939651
591	0.008497927384
592	0.008484861911
593	0.008470094823
594	0.008458412696
595	0.008446648315
596	0.008426650232
597	0.008409506484
598	0.008395083858
599	0.008373465317
600	0.008356670237
601	0.008339582473
602	0.008325056414
603	0.008305386604
604	0.008293590701
605	0.008282993315
606	0.008261395187
607	0.008243738977
608	0.008229063534
609	0.008212003659
610	0.008195044174
611	0.008175498544
612	0.008162099756
613	0.008149921089
614	0.008138381581
615	0.008121239842
616	0.008109486523
617	0.008096193224
618	0.008079410892
619	0.008062879778
620	0.008047728568
621	0.008027355237
622	0.008012191212
623	0.00799782766
624	0.007988657591
625	0.007979229712
626	0.007966301542
627	0.007954262761
628	0.007944607844
629	0.007934548741
630	0.007920505764
631	0.007910620966
632	0.007891564879
633	0.007879191733
634	0.007861399973
635	0.007842636082
636	0.007827109933
637	0.007813781719
638	0.007804699619
639	0.007793169395
640	0.007775559615
641	0.007760699287
642	0.007750176135
643	0.007733704576
644	0.007719909968
645	0.007706712832
646	0.007693985656
647	0.007673853298
648	0.007663864839
649	0.007655122804
650	0.007642196085
651	0.007631108405
652	0.007619466173
653	0.007609879625
654	0.00760013968
655	0.007588975804
656	0.007577203723
657	0.007564847386
658	0.007551186804
659	0.007542468674
660	0.007531570001
661	0.00752153002
662	0.007506908446
663	0.007485596211
664	0.007472858053
665	0.007462166159
666	0.007443185095
667	0.007431258721
668	0.007419895305
669	0.007406598277
670	0.007396509503
671	0.007385930536
672	0.007374712336
673	0.007362014851
674	0.00734766781
675	0.007335911059
676	0.007324040446
677	0.007311546612
678	0.007299282148
679	0.007291139144
680	0.00727832558
681	0.00726602272
682	0.007251442334
683	0.007241989928
684	0.007231960665
685	0.007220567039
686	0.007205740938
687	0.00719484889
688	0.007184745771
689	0.007174407001
690	0.007162031899
691	0.00714883565
692	0.007137888283
693	0.00712825034
694	0.007115151559
695	0.007101470134
696	0.00708882849
697	0.007077482175
698	0.00706929098
699	0.007057827793
700	0.007048880123
701	0.007039058319
702	0.007029396954
703	0.007015473928
704	0.007004321351
705	0.0069973006
706	0.006989597079
707	0.006981930734
708	0.006971465436
709	0.006959463839
710	0.006947979674
711	0.00694069537
712	0.006931750986
713	0.006920917382
714	0.006912667767
715	0.006904761011
716	0.006894522023
717	0.006882333289
718	0.006868447633
719	0.006858936694
720	0.006842216741
721	0.00683478966
722	0.006824928239
723	0.006808919133
724	0.006797055165
725	0.006787269556
726	0.006771446623
727	0.006761851793
728	0.006753258084
729	0.006741446069
730	0.006729580839
731	0.006714032613
732	0.006701649444
733	0.00669003547
734	0.006679700783
735	0.006663386762
736	0.006654693282
737	0.006644587916
738	0.006635193963
739	0.006625220371
740	0.006613909853
741	0.006607134195
742	0.006596750624
743	0.00658640472
744	0.006571520332
745	0.006562652324
746	0.006547877116
747	0.006541066477
748	0.006528960688
749	0.006520568716
750	0.006511671306
751	0.006502159107
752	0.006491033474
753	0.006480474091
754	0.006465774766
755	0.006457395273
756	0.006447722957
757	0.00644066044
758	0.00643108081
759	0.006421886756
760	0.006414122491
761	0.00640508798
762	0.006393185298
763	0.006384797675
764	0.006375076165
765	0.006365683917
766	0.006357330284
767	0.006350385873
768	0.006340436122
769	0.006332710582
770	0.006325495757
771	0.006313192176
772	0.006305250917
773	0.006296152452
774	0.006285966955
775	0.006278795147
776	0.006269318282
777	0.006259632633
778	0.006251022019
779	0.006244475364
780	0.006238425723
781	0.006229611978
782	0.006223041341
783	0.006216341197
784	0.00620744185
785	0.006201022166
786	0.006188718214
787	0.006179569829
788	0.006166617516
789	0.006153727486
790	0.00614586176
791	0.006134816914
792	0.006128591532
793	0.00611887736
794	0.006110028035
795	0.006101329781
796	0.006093796549
797	0.006086005333
798	0.006078132689
799	0.006069761246
800	0.006062654562
801	0.006053459353
802	0.006047062931
803	0.006038975602
804	0.006033570796
805	0.006026631694
806	0.006018878992
807	0.006012357284
808	0.006000164696
809	0.005993551119
810	0.005985270693
811	0.005979999748
812	0.005973232695
813	0.005965015953
814	0.005956006257
815	0.005946921495
816	0.005937672792
817	0.005929762225
818	0.005923488576
819	0.005912601205
820	0.005907021331
821	0.005900329147
822	0.005894490533
823	0.005886288855
824	0.005877142988
825	0.00586871342
826	0.005862722623
827	0.005856513087
828	0.005848939533
829	0.005843679097
830	0.005836923873
831	0.00583026529
832	0.005823390775
833	0.005811624542
834	0.005805248605
835	0.005799160645
836	0.005789279179
837	0.005780714473
838	0.005773731251
839	0.005762381074
840	0.005753450248
841	0.005746797782
842	0.00574048961
843	0.005733679158
844	0.005726398184
845	0.005719850343
846	0.005711599317
847	0.005703215121
848	0.005691933537
849	0.005684273973
850	0.005677098777
851	0.005667998083
852	0.005657981889
853	0.005650170419
854	0.005641427395
855	0.005633644942
856	0.005625255163
857	0.005618330982
858	0.005611239453
859	0.00560598434
860	0.005594374904
861	0.005587279433
862	0.005583516375
863	0.005578535281
864	0.005570839408
865	0.005565875324
866	0.005559796519
867	0.005552987071
868	0.00554600213
869	0.005539486405
870	0.005534575373
871	0.005529147156
872	0.005523874294
873	0.005517319668
874	0.005509577806
875	0.005501611537
876	0.005492313279
877	0.005486014056
878	0.005479520598
879	0.005472532999
880	0.005462323647
881	0.005456425303
882	0.005448528014
883	0.005441705891
884	0.005432046623
885	0.005423679251
886	0.005417518795
887	0.005410644005
888	0.005405652074
889	0.005399090438
890	0.005393972856
891	0.005388770358
892	0.005383775607
893	0.005376899965
894	0.005368850667
895	0.00536112036
896	0.005351677693
897	0.005347557401
898	0.00534066507
899	0.005334558549
900	0.005326110604
901	0.005320660008
902	0.005314404815
903	0.005308642765
904	0.005301428874
905	0.005296156777
906	0.005290068152
907	0.005282078768
908	0.005273713547
909	0.005268491542
910	0.005261375607
911	0.00525482845
912	0.005246824958
913	0.005237954002
914	0.00523161356
915	0.005223690213
916	0.005218263639
917	0.005211867752
918	0.005207453529
919	0.005202058449
920	0.005196127138
921	0.005190077651
922	0.005183840172
923	0.005178397047
924	0.005172457241
925	0.005167070171
926	0.005161201704
927	0.005156628739
928	0.005151343213
929	0.005144408079
930	0.005134964096
931	0.005129683075
932	0.005121711152
933	0.005116634126
934	0.005111497502
935	0.005105398642
936	0.005101356652
937	0.005096749172
938	0.005088822228
939	0.00507996564
940	0.00507513751
941	0.005069320187
942	0.00506366465
943	0.005059205444
944	0.005053938236
945	0.005049755198
946	0.00504384123
947	0.005038256885
948	0.005032189523
949	0.005024051106
950	0.005018730629
951	0.005012812056
952	0.00500749616
953	0.005002520168
954	0.004997041781
955	0.004990539038
956	0.004985938163
957	0.004981146869
958	0.004973269118
959	0.004967847541
960	0.004962628186
961	0.004957486854
962	0.004950495746
963	0.004945379498
964	0.004939613752
965	0.004933046815
966	0.004928128165
967	0.004922204733
968	0.004915946428
969	0.004911383968
970	0.004906344536
971	0.004902443623
972	0.004898004814
973	0.004893469237
974	0.004888088357
975	0.004883618726
976	0.004877027365
977	0.00487260316
978	0.004867377834
979	0.004863156483
980	0.004858933009
981	0.004854120731
982	0.004845353055
983	0.004839714996
984	0.004835810516
985	0.004832105231
986	0.004828234605
987	0.004823848055
988	0.004817884679
989	0.004811334199
990	0.004805130013
991	0.004799705133
992	0.004796011789
993	0.004789613619
994	0.004783550158
995	0.004778776205
996	0.00477427402
997	0.004767085226
998	0.004761156485
999	0.004755926837
